Date,Open,High,Low,Close,Adj Close,Volume,Ticker
2023-02-13,171.32000732421875,171.89999389648438,169.77000427246094,171.00999450683594,159.35804748535156,9442900.0,CVX
2023-02-14,170.47999572753906,173.50999450683594,169.97999572753906,172.32000732421875,160.57879638671875,8077300.0,CVX
2023-02-15,169.39999389648438,169.52000427246094,167.5,169.00999450683594,158.88661193847656,8885700.0,CVX
2023-02-16,168.19000244140625,168.66000366210938,166.39999389648438,166.57000732421875,156.5927734375,6727500.0,CVX
2023-02-17,164.72999572753906,164.83999633789062,161.85000610351562,162.85000610351562,153.09559631347656,9612100.0,CVX
2023-02-21,162.17999267578125,163.75,160.6999969482422,161.0,151.3563995361328,7259700.0,CVX
2023-02-22,160.27999877929688,161.66000366210938,158.91000366210938,160.35000610351562,150.745361328125,6205900.0,CVX
2023-02-23,162.25,162.83999633789062,160.55999755859375,161.92999267578125,152.23069763183594,6445500.0,CVX
2023-02-24,160.77000427246094,162.60000610351562,159.14999389648438,162.41000366210938,152.68194580078125,5330200.0,CVX
2023-02-27,163.00999450683594,163.3699951171875,161.9199981689453,162.82000732421875,153.06736755371094,6386800.0,CVX
2023-02-28,164.32000732421875,164.32000732421875,160.27999877929688,160.77000427246094,151.14019775390625,10854200.0,CVX
2023-03-01,160.9199981689453,163.58999633789062,160.58999633789062,162.0500030517578,152.343505859375,7470400.0,CVX
2023-03-02,161.97999572753906,163.49000549316406,161.58999633789062,162.55999755859375,152.8229522705078,5582000.0,CVX
2023-03-03,160.8699951171875,165.5800018310547,160.4199981689453,164.9600067138672,155.0792236328125,6007500.0,CVX
2023-03-06,164.33999633789062,166.8000030517578,163.80999755859375,166.1699981689453,156.21670532226562,7703600.0,CVX
2023-03-07,165.6999969482422,166.60000610351562,163.5800018310547,164.02999877929688,154.20489501953125,7393000.0,CVX
2023-03-08,163.22999572753906,165.2899932861328,161.3800048828125,162.99000549316406,153.2272186279297,5435800.0,CVX
2023-03-09,163.7899932861328,165.49000549316406,160.19000244140625,160.50999450683594,150.895751953125,6214700.0,CVX
2023-03-10,160.94000244140625,164.6699981689453,158.6699981689453,159.6699981689453,150.10604858398438,7385800.0,CVX
2023-03-13,156.44000244140625,160.9499969482422,153.8000030517578,158.7100067138672,149.20358276367188,10106100.0,CVX
2023-03-14,158.25999450683594,164.02000427246094,157.8800048828125,160.75999450683594,151.13075256347656,10035200.0,CVX
2023-03-15,155.58999633789062,157.9499969482422,152.00999450683594,153.8000030517578,144.58766174316406,14063100.0,CVX
2023-03-16,150.16000366210938,155.47000122070312,149.91000366210938,154.2899932861328,145.0482940673828,12849600.0,CVX
2023-03-17,153.6199951171875,155.3800048828125,150.60000610351562,152.33999633789062,143.21511840820312,33161800.0,CVX
2023-03-20,151.74000549316406,155.77999877929688,151.2899932861328,154.5800018310547,145.32093811035156,8469200.0,CVX
2023-03-21,157.16000366210938,159.57000732421875,156.47000122070312,159.30999755859375,149.7676239013672,9753500.0,CVX
2023-03-22,159.8699951171875,160.05999755859375,155.92999267578125,156.07000732421875,146.72171020507812,6315000.0,CVX
2023-03-23,157.02000427246094,158.75999450683594,153.13999938964844,154.52000427246094,145.2645263671875,7859400.0,CVX
2023-03-24,152.10000610351562,156.64999389648438,151.8300018310547,156.05999755859375,146.71229553222656,6600100.0,CVX
2023-03-27,157.39999389648438,158.47999572753906,155.69000244140625,157.64999389648438,148.20704650878906,7006800.0,CVX
2023-03-28,157.27999877929688,160.19000244140625,156.67999267578125,159.49000549316406,149.93685913085938,5605400.0,CVX
2023-03-29,160.6199951171875,161.32000732421875,159.3300018310547,160.86000061035156,151.22479248046875,7569700.0,CVX
2023-03-30,162.25,163.00999450683594,161.5800018310547,162.38999938964844,152.66314697265625,6322400.0,CVX
2023-03-31,162.6999969482422,163.72000122070312,162.14999389648438,163.16000366210938,153.38702392578125,7041400.0,CVX
2023-04-03,169.8000030517578,171.10000610351562,168.9199981689453,169.9499969482422,159.77029418945312,12868200.0,CVX
2023-04-04,171.13999938964844,171.13999938964844,167.72000122070312,169.0399932861328,158.91482543945312,7521400.0,CVX
2023-04-05,169.25999450683594,170.44000244140625,167.74000549316406,169.8800048828125,159.70449829101562,6478100.0,CVX
2023-04-06,169.35000610351562,169.41000366210938,167.1300048828125,167.64999389648438,157.60809326171875,5803200.0,CVX
2023-04-10,168.49000549316406,169.67999267578125,167.30999755859375,168.2899932861328,158.20974731445312,5923500.0,CVX
2023-04-11,169.07000732421875,170.33999633789062,168.07000732421875,169.22000122070312,159.0840301513672,5469600.0,CVX
2023-04-12,170.4499969482422,171.1199951171875,169.47000122070312,169.82000732421875,159.64810180664062,6157900.0,CVX
2023-04-13,170.25,172.47000122070312,169.82000732421875,172.08999633789062,161.78211975097656,6856600.0,CVX
2023-04-14,172.5,172.8800048828125,171.22000122070312,172.44000244140625,162.1111602783203,4930700.0,CVX
2023-04-17,172.38999938964844,172.5399932861328,170.22000122070312,170.9199981689453,160.68222045898438,7006000.0,CVX
2023-04-18,170.82000732421875,172.38999938964844,170.1300048828125,170.52000427246094,160.30616760253906,8045600.0,CVX
2023-04-19,169.4600067138672,170.74000549316406,169.10000610351562,170.67999267578125,160.45657348632812,5506800.0,CVX
2023-04-20,168.75999450683594,170.05999755859375,168.02000427246094,169.85000610351562,159.67630004882812,5851100.0,CVX
2023-04-21,169.8300018310547,170.58999633789062,168.83999633789062,169.1199951171875,158.99002075195312,7179000.0,CVX
2023-04-24,169.10000610351562,172.3800048828125,168.5800018310547,171.47999572753906,161.20867919921875,7177600.0,CVX
2023-04-25,170.32000732421875,170.39999389648438,168.42999267578125,168.99000549316406,158.86781311035156,5807200.0,CVX
2023-04-26,168.2100067138672,168.9499969482422,165.22999572753906,165.97999572753906,156.03811645507812,5927400.0,CVX
2023-04-27,166.42999267578125,167.38999938964844,165.07000732421875,166.9499969482422,156.95001220703125,6417200.0,CVX
2023-04-28,164.5,168.94000244140625,164.0500030517578,168.5800018310547,158.4823760986328,10033600.0,CVX
2023-05-01,167.7100067138672,168.72999572753906,166.36000061035156,167.24000549316406,157.22264099121094,6099800.0,CVX
2023-05-02,165.32000732421875,165.3800048828125,158.4499969482422,160.0399932861328,150.45388793945312,10701700.0,CVX
2023-05-03,158.14999389648438,159.57000732421875,156.74000549316406,156.8300018310547,147.43618774414062,7538100.0,CVX
2023-05-04,157.11000061035156,158.1999969482422,155.4199981689453,156.22000122070312,146.8627166748047,7500400.0,CVX
2023-05-05,159.3000030517578,161.1199951171875,158.77999877929688,160.2100067138672,150.6137237548828,5801500.0,CVX
2023-05-08,161.57000732421875,162.3000030517578,159.52000427246094,159.5800018310547,150.02146911621094,5028200.0,CVX
2023-05-09,158.11000061035156,160.4199981689453,157.91000366210938,159.1199951171875,149.58900451660156,5019800.0,CVX
2023-05-10,160.44000244140625,160.44000244140625,155.8800048828125,157.08999633789062,147.6806182861328,6161200.0,CVX
2023-05-11,155.3800048828125,156.32000732421875,153.88999938964844,156.22000122070312,146.8627166748047,6666100.0,CVX
2023-05-12,157.0,157.92999267578125,155.55999755859375,156.6199951171875,147.23875427246094,4897500.0,CVX
2023-05-15,157.22999572753906,158.16000366210938,156.22999572753906,157.1999969482422,147.7840118408203,5096700.0,CVX
2023-05-16,156.47999572753906,157.02000427246094,153.3300018310547,153.50999450683594,144.3150177001953,7007700.0,CVX
2023-05-17,154.7899932861328,156.4199981689453,153.9600067138672,155.7100067138672,146.38327026367188,6169600.0,CVX
2023-05-18,152.8699951171875,154.24000549316406,151.52999877929688,154.00999450683594,146.202880859375,7477700.0,CVX
2023-05-19,154.88999938964844,156.44000244140625,153.99000549316406,155.22999572753906,147.36105346679688,8099200.0,CVX
2023-05-22,153.7899932861328,154.8300018310547,152.08999633789062,152.44000244140625,144.71246337890625,11661000.0,CVX
2023-05-23,154.13999938964844,157.67999267578125,153.83999633789062,156.85000610351562,148.89891052246094,10436200.0,CVX
2023-05-24,157.9499969482422,158.57000732421875,156.2899932861328,157.27000427246094,149.29763793945312,7064000.0,CVX
2023-05-25,154.67999267578125,155.6300048828125,153.5,154.55999755859375,146.72500610351562,7037700.0,CVX
2023-05-26,155.2899932861328,155.6300048828125,153.4600067138672,154.0800018310547,146.26934814453125,7736200.0,CVX
2023-05-30,151.6699981689453,153.25999450683594,151.2100067138672,153.1199951171875,145.35801696777344,7814800.0,CVX
2023-05-31,151.5399932861328,152.4199981689453,150.36000061035156,150.6199951171875,142.9847412109375,13346400.0,CVX
2023-06-01,151.3000030517578,153.74000549316406,149.74000549316406,152.16000366210938,144.44667053222656,9887700.0,CVX
2023-06-02,154.5800018310547,156.75,153.61000061035156,156.25999450683594,148.33883666992188,9460100.0,CVX
2023-06-05,158.4499969482422,158.4499969482422,155.24000549316406,155.50999450683594,147.62684631347656,6443800.0,CVX
2023-06-06,153.3300018310547,156.16000366210938,153.1999969482422,155.7899932861328,147.8926544189453,6176400.0,CVX
2023-06-07,156.5500030517578,160.2100067138672,156.5,159.8300018310547,151.7278594970703,9900000.0,CVX
2023-06-08,160.16000366210938,160.49000549316406,157.08999633789062,159.24000549316406,151.1677703857422,7142200.0,CVX
2023-06-09,159.27999877929688,160.38999938964844,158.6199951171875,158.86000061035156,150.80702209472656,6669500.0,CVX
2023-06-12,157.05999755859375,159.3300018310547,156.22999572753906,157.3300018310547,149.35459899902344,7159600.0,CVX
2023-06-13,158.52000427246094,160.5800018310547,158.27000427246094,158.50999450683594,150.4747772216797,7660800.0,CVX
2023-06-14,159.97999572753906,160.77000427246094,156.14999389648438,157.08999633789062,149.1267547607422,7721100.0,CVX
2023-06-15,157.32000732421875,159.7899932861328,157.32000732421875,158.27999877929688,150.25643920898438,7705400.0,CVX
2023-06-16,158.57000732421875,159.24000549316406,157.25999450683594,157.25999450683594,149.28814697265625,22908100.0,CVX
2023-06-20,156.14999389648438,156.57000732421875,152.24000549316406,153.67999267578125,145.88961791992188,10438700.0,CVX
2023-06-21,152.6699981689453,155.9600067138672,152.5,154.8800048828125,147.02879333496094,7328200.0,CVX
2023-06-22,153.35000610351562,153.58999633789062,151.97000122070312,152.63999938964844,144.90234375,7088600.0,CVX
2023-06-23,151.00999450683594,151.6999969482422,150.1300048828125,151.35000610351562,143.677734375,15172700.0,CVX
2023-06-26,151.6199951171875,154.97000122070312,151.5399932861328,154.00999450683594,146.202880859375,7371800.0,CVX
2023-06-27,153.5,154.7100067138672,152.82000732421875,153.52999877929688,145.74720764160156,6581700.0,CVX
2023-06-28,153.44000244140625,155.02000427246094,152.19000244140625,154.9199981689453,147.0667724609375,5773800.0,CVX
2023-06-29,155.42999267578125,156.27000427246094,154.44000244140625,156.24000549316406,148.31985473632812,5633500.0,CVX
2023-06-30,157.4600067138672,157.9199981689453,156.60000610351562,157.35000610351562,149.3735809326172,6346600.0,CVX
2023-07-03,157.17999267578125,158.10000610351562,156.6999969482422,157.2100067138672,149.24069213867188,3272600.0,CVX
2023-07-05,157.6999969482422,157.6999969482422,155.1199951171875,156.30999755859375,148.38629150390625,6318700.0,CVX
2023-07-06,155.1999969482422,155.8300018310547,151.6300048828125,152.8800048828125,145.13018798828125,9203000.0,CVX
2023-07-07,152.13999938964844,155.99000549316406,151.9600067138672,154.22000122070312,146.40225219726562,6601300.0,CVX
2023-07-10,153.92999267578125,155.7899932861328,153.9199981689453,155.25,147.38003540039062,5167900.0,CVX
2023-07-11,156.0,158.41000366210938,155.66000366210938,158.1199951171875,150.1045379638672,5061500.0,CVX
2023-07-12,159.22000122070312,160.33999633789062,158.3300018310547,159.63999938964844,151.5474853515625,6464000.0,CVX
2023-07-13,159.83999633789062,160.60000610351562,156.57000732421875,157.50999450683594,149.5254669189453,8143900.0,CVX
2023-07-14,157.00999450683594,157.02000427246094,153.3000030517578,153.5800018310547,145.794677734375,7051300.0,CVX
2023-07-17,153.35000610351562,154.13999938964844,152.63999938964844,153.44000244140625,145.66180419921875,4351700.0,CVX
2023-07-18,152.6699981689453,156.07000732421875,152.3699951171875,153.75,145.95606994628906,6798700.0,CVX
2023-07-19,153.8300018310547,155.77999877929688,153.27999877929688,154.69000244140625,146.8484344482422,5653100.0,CVX
2023-07-20,156.16000366210938,157.19000244140625,155.7100067138672,156.39999389648438,148.4717254638672,5866600.0,CVX
2023-07-21,157.52999877929688,158.8300018310547,157.05999755859375,158.69000244140625,150.64564514160156,8753500.0,CVX
2023-07-24,160.47000122070312,164.0399932861328,160.00999450683594,161.82000732421875,153.6169891357422,9722100.0,CVX
2023-07-25,161.91000366210938,163.50999450683594,160.66000366210938,162.55999755859375,154.3194580078125,6767600.0,CVX
2023-07-26,160.8800048828125,162.08999633789062,160.5500030517578,161.33999633789062,153.16131591796875,6056400.0,CVX
2023-07-27,162.08999633789062,162.47000122070312,159.22000122070312,159.66000366210938,151.5664825439453,6470100.0,CVX
2023-07-28,158.41000366210938,159.0,156.50999450683594,158.8699951171875,150.81651306152344,6542300.0,CVX
2023-07-31,161.1300048828125,163.97999572753906,160.6199951171875,163.66000366210938,155.3637237548828,13056300.0,CVX
2023-08-01,163.63999938964844,163.63999938964844,160.5500030517578,162.3000030517578,154.07264709472656,7531400.0,CVX
2023-08-02,161.1699981689453,161.22000122070312,158.05999755859375,159.72999572753906,151.6329345703125,7067100.0,CVX
2023-08-03,159.91000366210938,161.6999969482422,158.85000610351562,159.6699981689453,151.57595825195312,6680700.0,CVX
2023-08-04,160.66000366210938,163.02000427246094,159.0399932861328,159.30999755859375,151.23422241210938,10182300.0,CVX
2023-08-07,161.00999450683594,161.3800048828125,159.0800018310547,159.88999938964844,151.78482055664062,13927400.0,CVX
2023-08-08,157.94000244140625,159.7899932861328,156.22000122070312,159.64999389648438,151.55699157714844,6451300.0,CVX
2023-08-09,160.86000061035156,161.44000244140625,159.30999755859375,159.86000061035156,151.75634765625,10531500.0,CVX
2023-08-10,160.3300018310547,162.47999572753906,159.6199951171875,160.8300018310547,152.6771697998047,8647100.0,CVX
2023-08-11,160.5,164.1699981689453,160.17999267578125,164.14999389648438,155.82887268066406,6680300.0,CVX
2023-08-14,163.77000427246094,164.25,162.61000061035156,164.02999877929688,155.71493530273438,6060100.0,CVX
2023-08-15,163.39999389648438,163.41000366210938,159.10000610351562,159.24000549316406,151.1677703857422,7876500.0,CVX
2023-08-16,160.52000427246094,161.8300018310547,158.47000122070312,158.6300048828125,150.5886993408203,7920500.0,CVX
2023-08-17,159.17999267578125,162.13999938964844,158.97000122070312,159.75,153.10935974121094,8270500.0,CVX
2023-08-18,158.3800048828125,161.32000732421875,158.16000366210938,160.89999389648438,154.2115478515625,5998600.0,CVX
2023-08-21,161.1999969482422,162.07000732421875,159.4499969482422,160.36000061035156,153.69400024414062,6802300.0,CVX
2023-08-22,160.49000549316406,161.25,158.97000122070312,159.0399932861328,152.42886352539062,6081700.0,CVX
2023-08-23,158.13999938964844,159.41000366210938,156.6999969482422,159.25,152.63015747070312,4975600.0,CVX
2023-08-24,157.72999572753906,159.88999938964844,157.55999755859375,157.94000244140625,151.37460327148438,5989600.0,CVX
2023-08-25,159.07000732421875,159.91000366210938,157.64999389648438,159.1199951171875,152.5055389404297,5291800.0,CVX
2023-08-28,159.52999877929688,161.8000030517578,159.22000122070312,160.2100067138672,153.5502471923828,4386100.0,CVX
2023-08-29,160.91000366210938,160.9499969482422,159.10000610351562,159.9600067138672,153.31063842773438,5374800.0,CVX
2023-08-30,160.58999633789062,161.25,159.92999267578125,160.17999267578125,153.521484375,5534900.0,CVX
2023-08-31,161.00999450683594,161.24000549316406,159.92999267578125,161.10000610351562,154.40325927734375,7003700.0,CVX
2023-09-01,162.63999938964844,164.69000244140625,162.63999938964844,164.3000030517578,157.47023010253906,6660400.0,CVX
2023-09-05,165.27999877929688,167.55999755859375,165.1999969482422,166.4600067138672,159.54043579101562,9755800.0,CVX
2023-09-06,166.27999877929688,167.44000244140625,165.5800018310547,166.6300048828125,159.703369140625,7195500.0,CVX
2023-09-07,167.13999938964844,167.89999389648438,166.27999877929688,166.63999938964844,159.7129669189453,7925900.0,CVX
2023-09-08,167.4199981689453,168.49000549316406,166.7100067138672,167.2100067138672,160.25926208496094,7434400.0,CVX
2023-09-11,168.0800018310547,168.58999633789062,162.8699951171875,163.75999450683594,156.9526824951172,7155100.0,CVX
2023-09-12,165.3000030517578,167.19000244140625,165.10000610351562,166.80999755859375,159.87588500976562,7521100.0,CVX
2023-09-13,167.41000366210938,167.75,165.5800018310547,166.1999969482422,159.291259765625,5759500.0,CVX
2023-09-14,167.6999969482422,168.5,167.1199951171875,167.22999572753906,160.27842712402344,8822800.0,CVX
2023-09-15,166.2100067138672,168.3699951171875,165.8800048828125,166.5,159.57876586914062,17266500.0,CVX
2023-09-18,167.8699951171875,168.36000061035156,166.39999389648438,167.22000122070312,160.26885986328125,7027600.0,CVX
2023-09-19,168.69000244140625,168.9600067138672,166.42999267578125,167.1999969482422,160.2496795654297,6615100.0,CVX
2023-09-20,167.07000732421875,168.50999450683594,166.60000610351562,166.69000244140625,159.76087951660156,5939100.0,CVX
2023-09-21,167.1199951171875,167.8699951171875,165.0500030517578,165.19000244140625,158.32322692871094,7150000.0,CVX
2023-09-22,166.22999572753906,167.4199981689453,165.94000244140625,166.27999877929688,159.367919921875,5963000.0,CVX
2023-09-25,166.3300018310547,168.77999877929688,165.99000549316406,168.7100067138672,161.69691467285156,5510000.0,CVX
2023-09-26,167.44000244140625,168.41000366210938,166.97999572753906,167.8000030517578,160.82473754882812,5659200.0,CVX
2023-09-27,169.3699951171875,171.22999572753906,168.80999755859375,171.0399932861328,163.93003845214844,9124400.0,CVX
2023-09-28,170.5500030517578,171.6999969482422,169.42999267578125,170.58999633789062,163.49876403808594,7151800.0,CVX
2023-09-29,170.49000549316406,170.5,167.82000732421875,168.6199951171875,161.6106414794922,7395200.0,CVX
2023-10-02,168.33999633789062,168.57000732421875,165.22999572753906,166.5399932861328,159.61712646484375,6839600.0,CVX
2023-10-03,165.9199981689453,167.36000061035156,165.50999450683594,166.92999267578125,159.9908905029297,6168600.0,CVX
2023-10-04,164.6999969482422,164.97999572753906,161.49000549316406,163.0399932861328,156.26260375976562,9664700.0,CVX
2023-10-05,161.4199981689453,164.75,161.38999938964844,163.89999389648438,157.0868377685547,8073000.0,CVX
2023-10-06,164.30999755859375,164.3699951171875,158.99000549316406,162.22999572753906,155.4862823486328,10187400.0,CVX
2023-10-09,166.3800048828125,168.19000244140625,164.9499969482422,166.72000122070312,159.7896270751953,8183500.0,CVX
2023-10-10,166.77000427246094,167.39999389648438,165.67999267578125,166.5399932861328,159.61712646484375,6512900.0,CVX
2023-10-11,165.07000732421875,165.0800018310547,160.47999572753906,161.10000610351562,154.40325927734375,12570700.0,CVX
2023-10-12,163.25999450683594,163.25999450683594,160.89999389648438,161.22999572753906,154.52784729003906,7397000.0,CVX
2023-10-13,163.41000366210938,164.83999633789062,162.3000030517578,164.05999755859375,157.2401885986328,8042800.0,CVX
2023-10-16,165.33999633789062,165.80999755859375,163.85000610351562,165.39999389648438,158.52450561523438,5446000.0,CVX
2023-10-17,164.8300018310547,168.1999969482422,164.64999389648438,167.58999633789062,160.62347412109375,7538300.0,CVX
2023-10-18,168.47000122070312,169.6999969482422,167.5800018310547,168.9199981689453,161.89816284179688,6893500.0,CVX
